latitud,longitud
25.774529,-100.377906
25.694617,-100.331325
25.703508,-100.340577
25.673692,-100.314538
25.633423,-100.29744
25.631591,-100.301305
25.794053,-100.331615
25.715284,-100.368629
25.650598,-100.314283
25.718039,-100.37826
25.700765,-100.304603
25.691554,-100.312304
25.657348,-100.31833
25.738825,-100.340117
25.663825,-100.335632
25.691133,-100.283392
25.689451,-100.286305
25.698858,-100.329904
25.709974,-100.329032
25.734888,-100.390687
25.642493,-100.312973
25.738911,-100.346157
25.647262,-100.308321
25.69526,-100.3624
25.7829,-100.401964
25.615231,-100.266063
25.690411,-100.284464
25.631979,-100.290801
25.659388,-100.319403
25.761791,-100.361191
25.660169,-100.289863
25.683198,-100.284786
25.740436,-100.373009
25.725725,-100.322699
25.751356,-100.355149
25.659741,-100.322019
25.722689,-100.341264
25.730621,-100.343301
25.716271,-100.363073
25.731001,-100.342768
25.757474,-100.39382
25.748656,-100.349286
25.792701,-100.406973
25.684376,-100.306879
25.756449,-100.381546
25.718342,-100.343664
25.640261,-100.297115
25.77831,-100.405364
25.738161,-100.356498
25.762581,-100.358915
25.777894,-100.379213
25.668094,-100.271343
25.794392,-100.401865
25.794191,-100.384559
25.726884,-100.32087
25.702155,-100.279457
25.735146,-100.340675
25.73299,-100.382071
25.628068,-100.285648
25.705006,-100.285342
25.715665,-100.370731
25.639296,-100.297208
25.683059,-100.307807
25.628032,-100.283345
25.740355,-100.333303
25.719755,-100.327208
25.788662,-100.405352
25.678071,-100.293966
25.589326,-100.24689
25.768583,-100.382458
25.700957,-100.329892
25.661204,-100.397507
25.698799,-100.289215
25.657361,-100.311785
25.696379,-100.282038
25.668529,-100.315163
25.683506,-100.325025
25.746722,-100.342208
25.731981,-100.332707
25.719612,-100.362346
25.786292,-100.399362
25.63021,-100.282297
25.771875,-100.406009
25.752009,-100.364199
25.739236,-100.339634
25.73469,-100.323581
25.790126,-100.38364
25.60977,-100.273122
25.771392,-100.377434
25.765837,-100.388631
25.78402,-100.37262
25.721591,-100.346235
25.641944,-100.305612
25.697952,-100.336585
25.790997,-100.376558
25.794803,-100.386845
25.640837,-100.309963
25.709562,-100.345098
25.71907,-100.32451
25.699855,-100.285719
25.738422,-100.329552
25.631535,-100.293735
25.773322,-100.360953
25.721808,-100.338685
25.736874,-100.337793
25.697938,-100.327942
25.735142,-100.333112
25.669707,-100.3119
25.770381,-100.404881
25.66251,-100.323089
25.641762,-100.302122
25.787974,-100.410162
25.701108,-100.345068
25.706517,-100.291951
25.786259,-100.40055
25.687505,-100.349986
25.615594,-100.2668
25.704479,-100.285292
25.696768,-100.295539
25.758967,-100.355839
25.727564,-100.333193
25.759142,-100.387618
25.743506,-100.347812
25.73581,-100.342285
25.752368,-100.358455
25.657087,-100.312489
25.630552,-100.282951
25.785872,-100.40179
25.732835,-100.336707
25.737144,-100.342068
25.781878,-100.383705
25.748325,-100.357517
25.689423,-100.327229
25.641137,-100.301436
25.743965,-100.395261
25.70653,-100.292622
25.643522,-100.29803
25.631643,-100.295116
25.682751,-100.305745
25.783418,-100.407492
25.642205,-100.302459
25.787378,-100.378554
25.622312,-100.274828
25.703903,-100.285711
25.725775,-100.385682
25.642943,-100.30938
25.641883,-100.310626
25.697992,-100.328196
25.641016,-100.304756
25.786283,-100.404823
25.579311,-100.236911
25.696972,-100.28753
25.617666,-100.267601
25.705006,-100.281551
25.735147,-100.338125
25.769093,-100.370469
25.715349,-100.325907
25.673121,-100.349079
25.720691,-100.327226
25.679259,-100.33144
25.700066,-100.288354
25.693648,-100.332642
25.691837,-100.312489
25.703936,-100.332121
25.685232,-100.282263
25.732222,-100.332462
25.747595,-100.356775
25.628931,-100.288725
25.765745,-100.380976
25.772877,-100.412115
25.69869,-100.279667
25.698318,-100.279101
25.659385,-100.322792
25.6222,-100.300446
25.650064,-100.315373
25.69767,-100.334618
25.776462,-100.40781
25.784612,-100.372904
25.585133,-100.234866
25.639751,-100.306257
25.616755,-100.267032
25.731992,-100.360726
25.579972,-100.236884
25.773914,-100.390256
25.720628,-100.327643
25.684944,-100.34233
25.642054,-100.305327
25.746362,-100.342923
25.773695,-100.363443
25.676775,-100.299864
25.737375,-100.338311
25.735836,-100.341525
25.774195,-100.391593
25.738332,-100.374574
25.608948,-100.272934
25.619477,-100.260746
25.73017,-100.332781
25.669773,-100.288004
25.76291,-100.380111
25.790705,-100.376596
25.775601,-100.377423
25.758148,-100.371667
25.753576,-100.354742
25.700034,-100.314886
25.75943,-100.363406
25.726712,-100.369437
25.695995,-100.284026
25.661163,-100.323595
25.751685,-100.385857
25.701576,-100.326184
25.766709,-100.377919
25.704763,-100.283327
25.64217,-100.311261
25.779526,-100.409202
25.664637,-100.300252
25.720011,-100.327131
25.751046,-100.353378
25.755839,-100.374064
25.745334,-100.360549
25.72441,-100.355219
25.618737,-100.269971
25.710927,-100.32655
25.752534,-100.357588
25.636428,-100.301069
25.701206,-100.298692
25.641057,-100.313132
25.731465,-100.353434
25.732096,-100.376415
25.619423,-100.281757
25.755499,-100.385827
25.690671,-100.319617
25.754044,-100.38661
25.685152,-100.306295
25.763822,-100.371551
25.655599,-100.31107
25.763398,-100.38221
25.690471,-100.301866
25.759396,-100.38865
25.756425,-100.386867
25.735656,-100.333039
25.764898,-100.365198
25.691677,-100.312603
25.708514,-100.338731
25.640367,-100.309754
25.727026,-100.337067
25.758012,-100.373888
25.758493,-100.391758
25.750178,-100.359751
25.765803,-100.386184
25.689735,-100.310171
25.691874,-100.301378
25.729339,-100.32164
25.730461,-100.348333
25.686713,-100.363605
25.63451,-100.304118
25.709551,-100.193042
25.765939,-100.375713
25.642187,-100.300803
25.759956,-100.390698
25.730758,-100.379681
25.766248,-100.375205
25.780398,-100.413299
25.66939,-100.28917
25.670044,-100.288872
25.668446,-100.288797
25.759889,-100.389746
25.7325,-100.321476
25.658802,-100.321531
25.619271,-100.268785
25.729459,-100.347529
25.703929,-100.331032
25.7833,-100.373829
25.754551,-100.3698
25.699813,-100.313775
25.765915,-100.384454
25.778118,-100.381736
25.733528,-100.36035
25.751348,-100.351923
25.741217,-100.374177
25.662115,-100.320127
25.733633,-100.360842
25.720068,-100.327389
25.592139,-100.244088
25.661502,-100.284306
25.736721,-100.369345
25.741705,-100.341074
25.752727,-100.381807
25.781508,-100.394219
25.69537,-100.322546
25.700825,-100.326893
25.713761,-100.325358
25.745342,-100.355344
25.680195,-100.361879
25.644597,-100.279154
25.785209,-100.400644
25.756229,-100.351035
25.672097,-100.275454
25.73379,-100.331409
25.690075,-100.331918
25.738119,-100.381927
25.695037,-100.33015
25.750878,-100.349764
25.716199,-100.342809
25.635269,-100.301763
25.732702,-100.379231
25.795377,-100.383208
25.729656,-100.340681
25.714637,-100.367753
25.721225,-100.331598
25.751985,-100.360321
25.584512,-100.23699
25.704698,-100.283965
25.737292,-100.372452
25.747146,-100.357056
25.736718,-100.339047
25.723535,-100.351666
25.767049,-100.385931
25.719755,-100.327225
25.751782,-100.358294
25.716453,-100.36325
25.708847,-100.323843
25.766377,-100.371689
25.682867,-100.321747
25.748715,-100.355234
25.73217,-100.351029
25.640094,-100.308501
25.637636,-100.303729
25.764401,-100.37149
25.732201,-100.367948
25.67813,-100.313174
25.53042,-100.207595
25.708418,-100.317656
25.659236,-100.31912
25.748903,-100.353065
25.634664,-100.30395
25.686507,-100.348428
25.690998,-100.303917
25.784431,-100.378415
25.740728,-100.336275
25.762553,-100.361422
25.752034,-100.356985
25.762618,-100.359457
25.739532,-100.347312
25.731948,-100.340153
25.783967,-100.414013
25.593064,-100.246939
25.738513,-100.346345
25.751863,-100.386639
25.701587,-100.2945
25.733611,-100.334159
25.73627,-100.35489
25.776362,-100.390349
25.732167,-100.339943
25.701767,-100.327156
25.708833,-100.362242
25.754949,-100.352491
25.617207,-100.265176
25.678582,-100.298445
25.654846,-100.152543
25.63643,-100.301398
25.678055,-100.298964
25.775603,-100.41475
25.618896,-100.265517
25.668405,-100.271305
25.692074,-100.279823
25.658197,-100.312196
25.699734,-100.27885
25.770019,-100.402784
25.635479,-100.29617
25.733783,-100.38214
25.730993,-100.325959
25.751762,-100.381571
25.744067,-100.348221
25.780185,-100.410898
25.782943,-100.388963
25.751456,-100.353301
25.706191,-100.357398
25.651429,-100.315999
25.746699,-100.410392
25.713535,-100.367275
25.767237,-100.377139
25.775943,-100.369162
25.74947,-100.341066
25.745271,-100.347933
25.741554,-100.371213
25.768832,-100.361187
25.726032,-100.375032
25.691467,-100.284058
25.725401,-100.339263
25.77623,-100.411834
25.691709,-100.284227
25.74304,-100.387662
25.783851,-100.413481
25.632617,-100.293491
25.728401,-100.364593
25.740852,-100.35537
25.725463,-100.384608
25.784315,-100.401883
25.755931,-100.37399
25.698132,-100.328986
25.590321,-100.243621
25.641457,-100.304967
25.699033,-100.290232
25.755657,-100.358321
25.660597,-100.329269
25.584348,-100.235906
25.745234,-100.346605
25.783446,-100.390522
25.741019,-100.433128
25.713723,-100.359624
25.701779,-100.330317
25.701407,-100.33037
25.681348,-100.324524
25.74591,-100.34573
25.733407,-100.364653
25.736414,-100.34929
25.60982,-100.272965
25.777515,-100.415086
25.725281,-100.386244
25.689148,-100.327474
25.650588,-100.307392
25.770603,-100.370521
25.753189,-100.416931
25.633479,-100.293168
25.661341,-100.284094
25.659739,-100.320533
25.655564,-100.307193
25.760673,-100.357997
25.656891,-100.323014
25.655826,-100.305101
25.765056,-100.380946
25.751724,-100.354384
25.697792,-100.281279
25.660168,-100.308318
25.692235,-100.332238
25.619424,-100.268376
25.782155,-100.414136
25.700454,-100.327284
25.689164,-100.32691
25.772229,-100.374277
25.764719,-100.372249
25.736566,-100.372727
25.690051,-100.332603
25.740692,-100.336932
25.644056,-100.287527
25.676719,-100.312202
25.692472,-100.332033
25.733719,-100.328207
25.710074,-100.356681
25.774751,-100.417229
25.720091,-100.32724
25.616677,-100.266194
25.693673,-100.36824
25.693869,-100.368413
25.77568,-100.373191
25.770665,-100.369664
25.577818,-100.243137
25.789273,-100.39831
25.784414,-100.379346
25.792615,-100.397586
25.749488,-100.3491
25.754201,-100.370024
25.790512,-100.403388
25.633354,-100.287838
25.770833,-100.365143
25.744565,-100.347799
25.705244,-100.319274
25.76319,-100.383558
25.712926,-100.34277
25.714407,-100.324325
25.728819,-100.341056
25.790408,-100.384314
25.76233,-100.400355
25.710338,-100.351518
25.705295,-100.324694
25.659817,-100.314852
25.702241,-100.337112
25.716,-100.361719
25.673988,-100.331364
25.742292,-100.360618
25.631722,-100.289797
25.788101,-100.39811
25.658815,-100.322905
25.661919,-100.323117
25.642622,-100.276636
25.745321,-100.356044
25.77018,-100.371349
25.704651,-100.293466
25.651876,-100.31173
25.659162,-100.327181
25.693114,-100.253177
25.765151,-100.372339
25.765264,-100.400394
25.789146,-100.378794
25.75024,-100.350773
25.670168,-100.288044
25.740009,-100.348699
25.684952,-100.298647
25.776142,-100.414317
25.674319,-100.320589
25.700329,-100.287595
25.69463,-100.33259
25.629521,-100.294843
25.750696,-100.346403
25.767113,-100.364779
25.725637,-100.332261
25.583203,-100.235671
25.677924,-100.312805
25.756063,-100.376976
25.696768,-100.287877
25.793129,-100.38273
25.677683,-100.397196
25.770948,-100.377259
25.725557,-100.374011
25.65568,-100.312687
25.629336,-100.305133
25.794683,-100.381564
25.725092,-100.374021
25.733995,-100.386876
25.657028,-100.282752
25.757305,-100.373223
25.661279,-100.280214
25.78518,-100.401356
25.751803,-100.34566
25.765906,-100.374407
25.682142,-100.322542
25.742011,-100.351966
25.776016,-100.412177
25.780182,-100.376778
25.754315,-100.403867
25.791556,-100.374791
25.731702,-100.333197
25.615949,-100.266818
25.700738,-100.286107
25.7053,-100.323234
25.700631,-100.286067
25.585894,-100.245333
25.658877,-100.296664
25.743983,-100.323359
25.654118,-100.308625
25.744632,-100.341819
25.736261,-100.336394
25.699763,-100.305403
25.697492,-100.335966
25.651548,-100.312547
25.777176,-100.377831
25.735982,-100.337829
25.744923,-100.390728
25.693941,-100.322853
25.763056,-100.373409
25.592196,-100.24734
25.689659,-100.335446
25.678961,-100.311768
25.584481,-100.237917
25.723698,-100.359691
25.792689,-100.399726
25.719079,-100.363117
25.751978,-100.365334
25.678541,-100.294798
25.75258,-100.355683
25.654326,-100.321529
25.750414,-100.346732
25.786703,-100.406977
25.765219,-100.384268
25.719905,-100.328093
25.676259,-100.31207
25.761092,-100.375781
25.686468,-100.314129
25.688496,-100.300508
25.660241,-100.320702
25.744718,-100.35401
25.723971,-100.367916
25.739459,-100.384655
25.641482,-100.304535
25.767349,-100.373399
25.678217,-100.329597
25.677717,-100.32947
25.750149,-100.346672
25.692186,-100.329959
25.735202,-100.394403
25.691117,-100.331413
25.753652,-100.378738
25.755214,-100.372811
25.772877,-100.366489
25.625013,-100.28882
25.777892,-100.381633
25.693615,-100.33268
25.695775,-100.348927
25.72833,-100.321088
25.695367,-100.348761
25.784942,-100.415777
25.734699,-100.367331
25.627835,-100.295597
25.627549,-100.293405
25.773788,-100.381689
25.748331,-100.353045
25.591324,-100.242187
25.58141,-100.231994
25.742889,-100.380216
25.733645,-100.382179
25.773067,-100.378832
25.781257,-100.401564
25.701899,-100.336707
25.727658,-100.381421
25.617396,-100.26789
25.585648,-100.236572
25.780588,-100.398391
25.6902,-100.335233
25.701915,-100.33017
25.689363,-100.339713
25.6888,-100.340338
25.691301,-100.312508
25.719191,-100.360822
25.694504,-100.297397
25.759105,-100.417823
25.701305,-100.34637
25.698686,-100.325738
25.755589,-100.409091
25.720759,-100.369449
25.641326,-100.304203
25.795265,-100.383437
25.618597,-100.269118
25.779161,-100.417589
25.754299,-100.352586
25.769811,-100.39644
25.689526,-100.340935
25.656374,-100.314998
25.704683,-100.282003
25.734472,-100.331118
25.634666,-100.288681
25.660564,-100.396905
25.70692,-100.356995
25.685662,-100.347597
25.743278,-100.350583
25.728225,-100.375951
25.63353,-100.288108
25.756027,-100.384115
25.770614,-100.398916
25.656848,-100.323443
25.59275,-100.247094
25.68218,-100.326337
25.75633,-100.384695
25.703637,-100.286303
25.69718,-100.382913
25.747095,-100.367937
25.760077,-100.387418
25.738592,-100.363104
25.688115,-100.291701
25.744773,-100.390566
25.727475,-100.381509
25.729098,-100.371787
25.771366,-100.369668
25.718573,-100.370115
25.6425,-100.305725
25.75341,-100.394078
25.734254,-100.32891
25.746712,-100.344144
25.732706,-100.377125
25.695483,-100.292363
25.788595,-100.397673
25.709737,-100.346221
25.786253,-100.407288
25.640952,-100.305114
25.633768,-100.30426
25.686504,-100.314106
25.610443,-100.272399
25.701531,-100.348862
25.776791,-100.415405
25.701677,-100.337087
25.688952,-100.337408
25.653658,-100.304605
25.699434,-100.328827
25.676425,-100.298698
25.663734,-100.327059
25.656935,-100.32096
25.701508,-100.357746
25.659676,-100.321025
25.589721,-100.246095
25.633669,-100.304202
25.583535,-100.235076
25.691196,-100.313999
25.74092,-100.355509
25.776354,-100.388594
25.766846,-100.357856
25.689055,-100.340403
25.642313,-100.310909
25.746101,-100.409711
25.770371,-100.360241
25.764998,-100.373707
25.729316,-100.320775
25.750246,-100.341499
25.693861,-100.285524
25.77952,-100.37123
25.776367,-100.380072
25.63865,-100.307689
25.730016,-100.353713
25.714125,-100.367853
25.695323,-100.303695
25.611024,-100.265697
25.702191,-100.306202
25.633649,-100.288708
25.705762,-100.328877
25.739649,-100.337848
25.793822,-100.379262
25.663596,-100.281492
25.659869,-100.330381
25.713991,-100.373446
25.585745,-100.235542
25.737739,-100.381182
25.690846,-100.319683
25.693897,-100.333557
25.634659,-100.298312
25.687902,-100.288423
25.705535,-100.323387
25.697059,-100.286946
25.748756,-100.362013
25.689108,-100.283447
25.661593,-100.328388
25.762948,-100.390718
25.753739,-100.391595
25.75125,-100.360001
25.628548,-100.292631
25.622857,-100.297464
25.766823,-100.381461
25.794107,-100.386134
25.73483,-100.335872
25.787347,-100.408959
25.763715,-100.361024
25.770159,-100.413516
25.695645,-100.331356
25.660126,-100.328574
25.776819,-100.393383
25.600411,-100.267262
25.77609,-100.367523
25.764832,-100.357295
25.632771,-100.298653
25.65263,-100.316504
25.756455,-100.390676
25.659013,-100.323235
25.748994,-100.385866
25.691044,-100.313487
25.768773,-100.359799
25.787856,-100.407985
25.749528,-100.360188
25.700308,-100.28307
25.699801,-100.28259
25.685784,-100.281657
25.690789,-100.298253
25.739781,-100.337018
25.66842,-100.273207
25.697237,-100.332942
25.730919,-100.364817
25.616565,-100.266013
25.73603,-100.34109
25.678947,-100.314554
25.73096,-100.324832
25.745884,-100.346046
25.776973,-100.413241
25.743274,-100.350488
25.762708,-100.355892
25.720694,-100.327494
25.700476,-100.283471
25.772376,-100.413214
25.771474,-100.411746
25.702182,-100.349296
25.702143,-100.349431
25.730668,-100.340645
25.784629,-100.385555
25.71246,-100.345583
25.737782,-100.381939
25.660084,-100.320921
25.732852,-100.324078
25.732432,-100.341129
25.630289,-100.283803
25.607264,-100.263499
25.74985,-100.357794
25.737529,-100.39847
25.754262,-100.352058
25.761438,-100.360811
25.755816,-100.390146
25.686941,-100.351809
25.722112,-100.377909
25.776348,-100.371468
25.679229,-100.296561
25.591706,-100.242188
25.633253,-100.288034
25.55161,-100.231376
25.756179,-100.376956
25.585317,-100.252308
25.652463,-100.286644
25.595203,-100.244746
25.658803,-100.329042
25.74248,-100.364746
25.649833,-100.277254
25.701311,-100.358403
25.721768,-100.340009
25.658964,-100.317655
25.660065,-100.306303
25.615337,-100.268742
25.618393,-100.259218
25.73954,-100.336457
25.615987,-100.263465
25.781982,-100.380668
25.657683,-100.306551
25.554889,-100.232186
25.695228,-100.286281
25.692758,-100.341481
25.584609,-100.234181
25.773654,-100.400188
25.659749,-100.310476
25.620271,-100.266732
25.756562,-100.406273
25.730974,-100.328682
25.682199,-100.320486
25.578821,-100.239924
25.693569,-100.345266
25.686163,-100.317963
25.759506,-100.371763
25.728602,-100.336149
25.638904,-100.304292
25.697639,-100.336035
25.691236,-100.318718
25.700263,-100.303189
25.720592,-100.364483
25.734335,-100.411437
25.692428,-100.292214
25.793749,-100.40374
25.629669,-100.29084
25.701645,-100.327322
25.701978,-100.320748
25.73394,-100.365001
25.716393,-100.324951
25.690199,-100.319723
25.62767,-100.286492
25.72617,-100.339024
25.621458,-100.264276
25.702324,-100.326628
25.581976,-100.238385
25.762432,-100.424114
25.72549,-100.333103
25.729448,-100.33009
25.74182,-100.322744
25.702088,-100.32747
25.763012,-100.354408
25.757883,-100.382791
25.741944,-100.339782
25.778229,-100.395078
25.702514,-100.281045
25.727792,-100.378218
25.605434,-100.268068
25.789885,-100.401279
25.73444,-100.387592
25.733399,-100.375585
25.702211,-100.321401
25.721168,-100.378198
25.648481,-100.300504
25.696928,-100.329952
25.762275,-100.385779
25.613971,-100.265404
25.776564,-100.389173
25.776691,-100.413294
25.677349,-100.308368
25.714267,-100.367441
25.736663,-100.327572
25.763343,-100.393743
25.70316,-100.285156
25.690928,-100.296191
25.708162,-100.318938
25.766379,-100.377612
25.627912,-100.289246
25.590042,-100.242858
25.633444,-100.289573
25.772381,-100.359407
25.777743,-100.401963
25.686777,-100.322312
25.731337,-100.341606
25.657848,-100.328944
25.661294,-100.287325
25.718349,-100.361738
25.749645,-100.3508
25.781847,-100.383156
25.731794,-100.382001
25.673587,-100.326928
25.771583,-100.373088
25.774616,-100.38583
25.728273,-100.379434
25.783366,-100.402122
25.688768,-100.294316
25.736166,-100.334532
25.786142,-100.404887
25.752931,-100.356955
25.709202,-100.342466
25.700825,-100.331406
25.637045,-100.302206
25.737797,-100.374448
25.699927,-100.346202
25.667099,-100.273856
25.77885,-100.417863
25.638732,-100.304646
25.734647,-100.394142
25.635396,-100.299268
25.691772,-100.332363
25.686333,-100.318682
25.752371,-100.355527
25.776392,-100.415702
25.726428,-100.385581
25.776105,-100.363479
25.763865,-100.360974
25.751033,-100.369134
25.779509,-100.416422
25.765685,-100.372856
25.7928,-100.377578
25.703556,-100.307537
25.677227,-100.313765
25.720134,-100.327856
25.676009,-100.342164
25.726117,-100.368764
25.697243,-100.328462
25.67969,-100.329962
25.665844,-100.300079
25.75036,-100.357776
25.788367,-100.383321
25.772648,-100.368718
25.665204,-100.332303
25.743933,-100.344187
25.644535,-100.309456
25.773349,-100.38874
25.76179,-100.393292
25.788053,-100.40603
25.741653,-100.376288
25.68611,-100.316083
25.682487,-100.302122
25.701356,-100.279266
25.63314,-100.298196
25.596215,-100.255029
25.688265,-100.375078
25.739555,-100.385971
25.734459,-100.384576
25.70442,-100.331804
25.781453,-100.414869
25.765351,-100.372539
25.67677,-100.295373
25.786829,-100.377391
25.79247,-100.394618
25.714788,-100.347653
25.659586,-100.329731
25.659198,-100.329553
25.682099,-100.32016
25.708685,-100.339957
25.662839,-100.32914
25.679162,-100.309404
25.755377,-100.38992
25.691448,-100.298207
25.564727,-100.234538
25.653754,-100.306679
25.757187,-100.368955
25.733915,-100.368904
25.702144,-100.327266
25.641589,-100.303582
25.727686,-100.383296
25.69782,-100.287053
25.727137,-100.383679
25.699014,-100.327717
25.736533,-100.384509
25.720075,-100.327081
25.749609,-100.355172
25.749519,-100.345782
25.652838,-100.277312
25.688902,-100.28356
25.593469,-100.245268
25.661629,-100.301385
25.682871,-100.310821
25.695213,-100.322648
25.696521,-100.304708
25.692903,-100.326653
25.620379,-100.301673
25.734682,-100.381996
25.622301,-100.266424
25.744052,-100.34405
25.787804,-100.398351
25.730827,-100.353408
25.735003,-100.332334
25.694895,-100.325164
25.64252,-100.311082
25.755387,-100.365353
25.766935,-100.36717
25.753675,-100.374619
25.777457,-100.39679
25.763052,-100.366983
25.731375,-100.362876
25.7693,-100.401919
25.755326,-100.376095
25.705227,-100.324895
25.759622,-100.356882
25.736398,-100.339065
25.675314,-100.308108
25.697774,-100.335623
25.679021,-100.311158
25.679196,-100.310688
25.659966,-100.273378
25.764741,-100.37579
25.775136,-100.373203
25.765093,-100.357907
25.751098,-100.346025
25.683872,-100.288352
25.728694,-100.35081
25.663897,-100.28713
25.699753,-100.283191
25.74944,-100.351106
25.781705,-100.406527
25.730003,-100.350136
25.698294,-100.330779
25.641302,-100.29548
25.662405,-100.319249
25.783438,-100.405595
25.7106,-100.33999
25.787676,-100.407746
25.71846,-100.362543
25.660267,-100.294056
25.661406,-100.285516
25.727669,-100.322484
25.783312,-100.395747
25.765621,-100.385043
25.691167,-100.320858
25.768055,-100.3757
25.689797,-100.275941
25.789706,-100.384236
25.785894,-100.402859
25.702028,-100.284247
25.699835,-100.350565
25.700793,-100.280805
25.70405,-100.344461
25.701201,-100.281359
25.76163,-100.382677
25.784987,-100.377246
25.684301,-100.291396
25.755984,-100.355224
25.79528,-100.382301
25.741703,-100.352058
25.789656,-100.405375
25.747503,-100.322428
25.682735,-100.320836
25.718618,-100.368457
25.78278,-100.400046
25.791413,-100.377503
25.692421,-100.302359
25.696457,-100.334049
25.633338,-100.290241
25.709112,-100.318988
25.649962,-100.281824
25.668672,-100.315319
25.765526,-100.410976
25.650487,-100.314926
25.697036,-100.28777
25.694074,-100.320086
25.771302,-100.414037
25.733463,-100.336248
25.766048,-100.385987
25.743386,-100.378116
25.779403,-100.375745
25.752234,-100.353633
25.76076,-100.361662
25.750045,-100.348953
25.729615,-100.334438
25.756312,-100.383244
25.735909,-100.349911
25.738748,-100.329961
25.760843,-100.39554
25.760031,-100.375202
25.749538,-100.35968
25.708276,-100.321377
25.66428,-100.295329
25.783245,-100.395511
25.630782,-100.287506
25.721472,-100.327232
25.582421,-100.235937
25.695047,-100.324171
25.642523,-100.300001
25.652794,-100.316887
25.720158,-100.327447
25.731478,-100.324812
25.750352,-100.345753
25.703318,-100.332486
25.684637,-100.356123
25.751935,-100.374226
25.631249,-100.286714
25.736357,-100.334235
25.69053,-100.353609
25.777307,-100.413999
25.687677,-100.326857
25.725434,-100.374387
25.704611,-100.284091
25.740318,-100.332992
25.748609,-100.363138
25.761424,-100.382442
25.63316,-100.287901
25.660168,-100.324097
25.719443,-100.364357
25.748357,-100.362581
25.755066,-100.361003
25.640321,-100.308287
25.747722,-100.363382
25.705138,-100.291577
25.670979,-100.320768
25.67204,-100.320926
25.671171,-100.320706
25.671063,-100.321174
25.714702,-100.343271
25.657767,-100.312514
25.674623,-100.318785
25.678029,-100.293834
25.656032,-100.310466
25.635292,-100.288758
25.769285,-100.361293
25.697488,-100.342298
25.774545,-100.378165
25.793948,-100.380894
25.733517,-100.389401
25.777573,-100.408731
25.743014,-100.393324
25.727557,-100.325081
25.777165,-100.37358
25.682943,-100.321479
25.783031,-100.414164
25.655275,-100.307974
25.730045,-100.325546
25.68802,-100.351485
25.617427,-100.264276
25.77626,-100.405987
25.727343,-100.381741
25.649216,-100.294055
25.662255,-100.285485
25.775502,-100.363978
25.789541,-100.384582
25.719619,-100.358721
25.714579,-100.36253
25.708769,-100.317528
25.684754,-100.293039
25.780173,-100.380643
25.62555,-100.290052
25.782288,-100.401349
25.730669,-100.325892
25.648312,-100.292926
25.776681,-100.383984
25.638806,-100.303533
25.775934,-100.399041
25.718067,-100.361411
25.77691,-100.41341
25.730247,-100.321967
25.730883,-100.346536
25.705463,-100.32929
25.685239,-100.340405
25.763437,-100.362997
25.631046,-100.284586
25.641256,-100.30974
25.79056,-100.38566
25.776734,-100.377073
25.657411,-100.306782
25.728128,-100.347461
25.703078,-100.375981
25.702781,-100.355427
25.74203,-100.336063
25.750507,-100.357545
25.764041,-100.364212
25.772618,-100.376317
25.789572,-100.406441
25.749207,-100.349565
25.660543,-100.396879
25.766028,-100.375449
25.73677,-100.336622
25.631914,-100.287076
25.662656,-100.284786
25.766596,-100.37482
25.76371,-100.361265
25.592188,-100.243092
25.666735,-100.309582
25.692514,-100.30775
25.641941,-100.300006
25.758772,-100.36056
25.739448,-100.351213
25.742538,-100.339789
25.769461,-100.379565
25.655448,-100.311239
25.731672,-100.329994
25.730024,-100.373706
25.606368,-100.255113
25.72816,-100.348213
25.789589,-100.401475
25.75606,-100.364352
25.786712,-100.406201
25.779508,-100.418308
25.776891,-100.412903
25.692977,-100.325953
25.775261,-100.37579
25.688298,-100.273814
25.740416,-100.325276
25.731124,-100.341581
25.733858,-100.364865
25.775527,-100.417396
25.720228,-100.327662
25.745008,-100.345614
25.633273,-100.28801
25.732805,-100.361661
25.701273,-100.326979
25.581512,-100.234666
25.765611,-100.375294
25.732701,-100.384287
25.781113,-100.413917
25.716666,-100.370518
25.729219,-100.327371
25.697092,-100.336843
25.743988,-100.35458
25.670889,-100.299699
25.68128,-100.324195
25.706768,-100.292281
25.700198,-100.328755
25.665289,-100.335322
25.593623,-100.248754
25.771925,-100.368076
25.787778,-100.400613
25.77372,-100.408204
25.663971,-100.2818
25.635818,-100.2983
25.782583,-100.406993
25.741998,-100.348099
25.776437,-100.38812
25.77398,-100.383867
25.730256,-100.338897
25.783312,-100.37155
25.756502,-100.381537
25.66822,-100.310822
25.784909,-100.405814
25.583005,-100.234159
25.702039,-100.284475
25.746501,-100.349076
25.637437,-100.302836
25.776941,-100.413918
25.715055,-100.326802
25.656149,-100.27542
25.685291,-100.335208
25.785377,-100.395235
25.693469,-100.27612
25.722687,-100.40072
25.641894,-100.299598
25.639932,-100.300377
25.720005,-100.327314
25.736411,-100.334357
25.718424,-100.361822
25.728757,-100.336716
25.754062,-100.369619
25.739027,-100.334773
25.754724,-100.372492
25.785758,-100.408057
25.630178,-100.28704
25.780069,-100.418108
25.70879,-100.319129
25.736495,-100.33862
25.667069,-100.326946
25.786236,-100.40806
25.792774,-100.374404
25.690996,-100.357007
25.631945,-100.277943
25.661456,-100.32172
25.760895,-100.386986
25.741205,-100.347437
25.679343,-100.316139
25.752471,-100.360118
25.768588,-100.404951
25.791552,-100.376496
25.782031,-100.40597
25.628577,-100.296008
25.786203,-100.408484
